timestamp, hostName, cpuDemand, cpuUsage, cpuUtilization, cpuIdleTime, energyUsage
44280, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44280, host-2, 125440.0, 125440.0, 0.799, 0.8, 869, 210.0
44280, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44340, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44340, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44340, host-2, 125440.0, 125440.0, 0.8, 0.8, 1300, 210.0
44340, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44400, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44400, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44400, host-2, 125440.0, 125440.0, 0.799, 0.8, 173, 210.0
44400, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44460, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44460, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44460, host-2, 125440.0, 125440.0, 0.8, 0.8, 1292, 210.0
44460, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44520, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44520, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44520, host-2, 125440.0, 125440.0, 0.8, 0.8, 1326, 210.0
44520, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44580, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44580, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44580, host-2, 125440.0, 125440.0, 0.8, 0.8, 866, 210.0
44580, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44640, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44640, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44640, host-2, 125440.0, 125440.0, 0.8, 0.8, 336, 210.0
44640, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44700, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44700, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44700, host-2, 125440.0, 125440.0, 0.799, 0.8, 436, 210.0
44700, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44760, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44760, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44760, host-2, 125440.0, 125440.0, 0.8, 0.8, 365, 210.0
44760, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44820, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44820, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44820, host-2, 125440.0, 125440.0, 0.799, 0.8, 704, 210.0
44820, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44880, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44880, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44880, host-2, 125440.0, 125440.0, 0.8, 0.8, 265, 210.0
44880, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44940, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44940, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
44940, host-2, 125440.0, 125440.0, 0.8, 0.8, 881, 210.0
44940, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45000, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45000, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45000, host-2, 125440.0, 125440.0, 0.799, 0.8, 537, 210.0
45000, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45060, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45060, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45060, host-2, 125440.0, 125440.0, 0.799, 0.8, 269, 210.0
45060, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45120, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45120, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45120, host-2, 125440.0, 125440.0, 0.8, 0.8, 598, 210.0
45120, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45180, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45180, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45180, host-2, 125440.0, 125440.0, 0.8, 0.8, 764, 210.0
45180, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45240, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45240, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45240, host-2, 125440.0, 125440.0, 0.8, 0.8, 441, 210.0
45240, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45300, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45300, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45300, host-2, 125440.0, 125440.0, 0.8, 0.8, 1487, 210.0
45300, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45360, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45360, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45360, host-2, 125440.0, 125440.0, 0.8, 0.8, 1249, 210.0
45360, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45420, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45420, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45420, host-2, 125440.0, 125440.0, 0.8, 0.8, 725, 210.0
45420, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45480, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45480, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45480, host-2, 125440.0, 125440.0, 0.8, 0.8, 1370, 210.0
45480, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45540, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45540, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45540, host-2, 125440.0, 125440.0, 0.8, 0.8, 714, 210.0
45540, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45600, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45600, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45600, host-2, 125440.0, 125440.0, 0.799, 0.8, 1051, 210.0
45600, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45660, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45660, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45660, host-2, 125440.0, 125440.0, 0.8, 0.8, 1049, 210.0
45660, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45720, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45720, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45720, host-2, 125440.0, 125440.0, 0.799, 0.8, 635, 210.0
45720, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45780, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45780, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45780, host-2, 125440.0, 125440.0, 0.8, 0.8, 719, 210.0
45780, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45840, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45840, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45840, host-2, 125440.0, 125440.0, 0.8, 0.8, 498, 210.0
45840, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45900, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45900, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45900, host-2, 125440.0, 125440.0, 0.8, 0.8, 1013, 210.0
45900, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45960, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45960, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
45960, host-2, 123480.0, 123480.0, 0.8, 0.7875, 724, 207.5
45960, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46020, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46020, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46020, host-2, 125440.0, 125440.0, 0.799, 0.8, 407, 210.0
46020, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46080, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46080, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46080, host-2, 125440.0, 125440.0, 0.8, 0.8, 797, 210.0
46080, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46140, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46140, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46140, host-2, 125440.0, 125440.0, 0.8, 0.8, 810, 210.0
46140, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46200, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46200, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46200, host-2, 123480.0, 123480.0, 0.8, 0.7875, 990, 207.5
46200, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46260, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46260, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46260, host-2, 125440.0, 125440.0, 0.799, 0.8, 611, 210.0
46260, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46320, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46320, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46320, host-2, 125440.0, 125440.0, 0.8, 0.8, 428, 210.0
46320, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46380, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46380, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46380, host-2, 125440.0, 125440.0, 0.799, 0.8, 758, 210.0
46380, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46440, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46440, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46440, host-2, 125440.0, 125440.0, 0.799, 0.8, 337, 210.0
46440, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46500, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46500, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46500, host-2, 125440.0, 125440.0, 0.8, 0.8, 193, 210.0
46500, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46560, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46560, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46560, host-2, 125440.0, 125440.0, 0.799, 0.8, 874, 210.0
46560, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46620, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46620, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46620, host-2, 125440.0, 125440.0, 0.799, 0.8, 1250, 210.0
46620, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46680, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46680, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46680, host-2, 125440.0, 125440.0, 0.8, 0.8, 1234, 210.0
46680, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46740, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46740, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46740, host-2, 125440.0, 125440.0, 0.799, 0.8, 441, 210.0
46740, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46800, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46800, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46800, host-2, 125440.0, 125440.0, 0.799, 0.8, 673, 210.0
46800, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46860, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46860, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46860, host-2, 125440.0, 125440.0, 0.8, 0.8, 378, 210.0
46860, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46920, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46920, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46920, host-2, 123480.0, 123480.0, 0.8, 0.7875, 2612, 207.5
46920, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46980, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46980, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
46980, host-2, 125440.0, 125440.0, 0.799, 0.8, 613, 210.0
46980, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47040, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47040, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47040, host-2, 125440.0, 125440.0, 0.799, 0.8, 342, 210.0
47040, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47100, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47100, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47100, host-2, 125440.0, 125440.0, 0.8, 0.8, 563, 210.0
47100, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47160, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47160, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47160, host-2, 125440.0, 125440.0, 0.799, 0.8, 1245, 210.0
47160, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47220, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47220, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47220, host-2, 125440.0, 125440.0, 0.799, 0.8, 230, 210.0
47220, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47280, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47280, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47280, host-2, 125440.0, 125440.0, 0.799, 0.8, 1032, 210.0
47280, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47340, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47340, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47340, host-2, 125440.0, 125440.0, 0.799, 0.8, 793, 210.0
47340, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47400, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47400, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47400, host-2, 125440.0, 125440.0, 0.8, 0.8, 592, 210.0
47400, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47460, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47460, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47460, host-2, 125440.0, 125440.0, 0.8, 0.8, 785, 210.0
47460, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47520, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47520, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47520, host-2, 125440.0, 125440.0, 0.799, 0.8, 217, 210.0
47520, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47580, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47580, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47580, host-2, 125440.0, 125440.0, 0.8, 0.8, 740, 210.0
47580, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47640, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47640, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47640, host-2, 125440.0, 125440.0, 0.8, 0.8, 989, 210.0
47640, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47700, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47700, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47700, host-2, 125440.0, 125440.0, 0.799, 0.8, 154, 210.0
47700, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47760, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47760, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47760, host-2, 125440.0, 125440.0, 0.8, 0.8, 398, 210.0
47760, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47820, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47820, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47820, host-2, 125440.0, 125440.0, 0.8, 0.8, 409, 210.0
47820, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47880, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47880, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47880, host-2, 125440.0, 125440.0, 0.8, 0.8, 1927, 210.0
47880, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47940, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47940, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
47940, host-2, 125440.0, 125440.0, 0.799, 0.8, 426, 210.0
47940, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48000, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48000, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48000, host-2, 123480.0, 123480.0, 0.8, 0.7875, 988, 207.5
48000, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48060, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48060, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48060, host-2, 125440.0, 125440.0, 0.8, 0.8, 691, 210.0
48060, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48120, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48120, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48120, host-2, 125440.0, 125440.0, 0.8, 0.8, 495, 210.0
48120, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48180, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48180, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48180, host-2, 125440.0, 125440.0, 0.8, 0.8, 1281, 207.5
48180, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48240, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48240, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48240, host-2, 125440.0, 125440.0, 0.8, 0.8, 1037, 210.0
48240, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48300, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48300, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48300, host-2, 125440.0, 125440.0, 0.799, 0.8, 797, 210.0
48300, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48360, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48360, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48360, host-2, 123480.0, 123480.0, 0.8, 0.7875, 1609, 207.5
48360, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48420, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48420, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48420, host-2, 125440.0, 125440.0, 0.799, 0.8, 1200, 210.0
48420, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48480, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48480, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48480, host-2, 125440.0, 125440.0, 0.8, 0.8, 177, 210.0
48480, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48540, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48540, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48540, host-2, 125440.0, 125440.0, 0.8, 0.8, 839, 210.0
48540, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48600, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48600, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48600, host-2, 125440.0, 125440.0, 0.799, 0.8, 981, 207.5
48600, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48660, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48660, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48660, host-2, 125440.0, 125440.0, 0.8, 0.8, 405, 210.0
48660, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48720, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48720, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48720, host-2, 125440.0, 125440.0, 0.799, 0.8, 221, 210.0
48720, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48780, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48780, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48780, host-2, 123480.0, 123480.0, 0.8, 0.7875, 1162, 207.5
48780, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48840, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48840, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48840, host-2, 123480.0, 123480.0, 0.8, 0.7875, 621, 207.5
48840, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48900, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48900, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48900, host-2, 125440.0, 125440.0, 0.799, 0.8, 418, 210.0
48900, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48960, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48960, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
48960, host-2, 125440.0, 125440.0, 0.799, 0.8, 580, 210.0
48960, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49020, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49020, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49020, host-2, 125440.0, 125440.0, 0.799, 0.8, 780, 210.0
49020, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49080, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49080, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49080, host-2, 123480.0, 123480.0, 0.8, 0.7875, 886, 207.5
49080, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49140, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49140, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49140, host-2, 125440.0, 125440.0, 0.799, 0.8, 775, 210.0
49140, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49200, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49200, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49200, host-2, 125440.0, 125440.0, 0.799, 0.8, 1247, 210.0
49200, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49260, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49260, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49260, host-2, 125440.0, 125440.0, 0.8, 0.8, 1583, 210.0
49260, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49320, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49320, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49320, host-2, 125440.0, 125440.0, 0.799, 0.8, 1021, 210.0
49320, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49380, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49380, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49380, host-2, 125440.0, 125440.0, 0.8, 0.8, 395, 210.0
49380, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49440, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49440, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49440, host-2, 125440.0, 125440.0, 0.799, 0.8, 716, 210.0
49440, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49500, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49500, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49500, host-2, 123480.0, 123480.0, 0.801, 0.7875, 183, 207.5
49500, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49560, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49560, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49560, host-2, 125440.0, 125440.0, 0.8, 0.8, 773, 210.0
49560, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49620, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49620, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49620, host-2, 125440.0, 125440.0, 0.8, 0.8, 366, 210.0
49620, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49680, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49680, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49680, host-2, 125440.0, 125440.0, 0.8, 0.8, 1174, 210.0
49680, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49740, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49740, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49740, host-2, 123480.0, 123480.0, 0.8, 0.7875, 541, 207.5
49740, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49800, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49800, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49800, host-2, 125440.0, 125440.0, 0.8, 0.8, 260, 210.0
49800, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49860, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49860, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49860, host-2, 125440.0, 125440.0, 0.799, 0.8, 887, 210.0
49860, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49920, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49920, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49920, host-2, 125440.0, 125440.0, 0.799, 0.8, 700, 210.0
49920, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49980, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49980, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
49980, host-2, 125440.0, 125440.0, 0.799, 0.8, 1193, 210.0
49980, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
50040, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
50040, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
50040, host-2, 125440.0, 125440.0, 0.799, 0.8, 571, 210.0
50040, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
50100, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
50100, host-1, 0.0, 0.0, 0.0, 0.0, 0, 50.0
50100, host-2, 125440.0, 125440.0, 0.8, 0.8, 178, 210.0
50100, host-3, 0.0, 0.0, 0.0, 0.0, 0, 50.0
50160, host-0, 0.0, 0.0, 0.0, 0.0, 0, 50.0
